,laf005_per_hour,laf01_per_hour,laf05_per_hour,laf10_per_hour,laf25_per_hour,laf50_per_hour,laf75_per_hour,laf90_per_hour,laf95_per_hour,laf98_per_hour,laf99_per_hour,laf995_per_hour
2022-02-18 13:00:00,75.35,74.15,69.65,67.55000000000001,63.6,58.45,54.05,51.15,49.85,48.8,48.150000000000006,47.4
2022-02-18 14:00:00,75.15,73.65,69.8,67.80000000000001,63.900000000000006,58.55,54.1,50.95,49.5,48.4,47.7,46.8
2022-02-18 15:00:00,74.55,72.75,68.65,66.75,63.3,58.25,53.35,50.3,49.0,48.0,47.4,46.75
2022-02-18 16:00:00,74.95,73.2,68.8,66.75,63.55,59.2,54.8,51.95,50.65,49.400000000000006,48.75,48.15
2022-02-18 17:00:00,74.45,72.9,68.94999999999999,67.05000000000001,63.9,59.849999999999994,56.15,53.3,51.849999999999994,50.400000000000006,49.65,49.05
2022-02-18 18:00:00,73.75,72.35,68.6,66.80000000000001,63.599999999999994,59.65,56.05,53.15,51.8,50.5,49.7,49.05
2022-02-18 19:00:00,73.9,72.44999999999999,68.19999999999999,66.05000000000001,62.55,58.15,54.3,51.5,50.150000000000006,48.8,47.95,47.15
2022-02-18 20:00:00,74.19999999999999,72.69999999999999,67.94999999999999,65.5,61.4,56.3,52.0,49.05,47.650000000000006,46.5,45.8,45.15
2022-02-18 21:00:00,74.55,72.85,67.6,64.9,60.25,54.400000000000006,49.900000000000006,47.05,45.6,44.3,43.599999999999994,43.15
2022-02-18 22:00:00,73.45,71.75,66.65,63.900000000000006,58.7,52.900000000000006,48.650000000000006,46.1,44.75,43.349999999999994,42.599999999999994,42.099999999999994
2022-02-18 23:00:00,71.25,69.80000000000001,65.35,62.7,57.0,51.5,47.400000000000006,44.7,43.45,42.3,41.75,41.349999999999994
2022-02-19 00:00:00,70.44999999999999,68.80000000000001,64.05,61.25000000000001,55.650000000000006,50.349999999999994,46.150000000000006,43.25,41.95,40.8,40.150000000000006,39.55
2022-02-19 01:00:00,71.8,69.6,64.4,61.60000000000001,56.0,50.8,46.35,42.9,41.3,40.099999999999994,39.3,38.65
2022-02-19 02:00:00,71.0,68.85,62.80000000000001,59.30000000000001,53.3,48.150000000000006,44.15,41.05,39.650000000000006,38.55,37.85,37.45
2022-02-19 03:00:00,69.7,67.6,60.599999999999994,56.30000000000001,50.25,45.3,41.599999999999994,39.1,37.900000000000006,36.95,36.45,36.15
2022-02-19 04:00:00,69.9,67.65,60.65,56.400000000000006,49.8,44.35,40.65,38.400000000000006,37.2,36.35,36.0,35.7
2022-02-19 05:00:00,68.1,66.05,58.7,53.80000000000001,47.0,41.95,38.95,37.35,36.7,36.150000000000006,35.95,35.7
2022-02-19 06:00:00,67.65,65.65,58.65,53.10000000000001,46.85,43.400000000000006,39.15,37.2,36.7,36.25,36.05,35.849999999999994
2022-02-19 07:00:00,69.5,67.65,61.8,56.800000000000004,49.3,44.3,39.75,37.95,37.4,36.95,36.65,36.45
2022-02-19 08:00:00,71.6,69.65,64.25,60.2,51.8,44.85,41.05,39.4,38.7,38.25,37.95,37.7
2022-02-19 09:00:00,71.95,70.2,65.3,61.95,54.35,47.900000000000006,43.7,41.5,40.55,39.95,39.650000000000006,39.349999999999994
2022-02-19 10:00:00,71.65,70.2,65.65,62.85000000000001,56.45,49.900000000000006,45.25,42.55,41.45,40.55,40.150000000000006,39.75
2022-02-19 11:00:00,72.1,70.6,66.2,63.800000000000004,58.9,52.1,46.8,43.75,42.5,41.3,40.650000000000006,40.150000000000006
2022-02-19 12:00:00,74.6,71.9,66.95,64.95000000000002,61.0,53.85,48.35,45.2,43.75,42.3,41.45,40.900000000000006
2022-02-19 13:00:00,74.5,71.5,66.35,64.3,59.95,53.400000000000006,48.35,45.2,43.7,42.2,41.400000000000006,40.85
2022-02-19 14:00:00,72.05000000000001,70.15,65.1,62.8,57.9,52.150000000000006,47.75,44.95,43.6,42.2,41.400000000000006,40.900000000000006
2022-02-19 15:00:00,71.6,69.94999999999999,65.2,63.0,58.2,52.2,47.9,45.25,43.95,42.650000000000006,41.8,41.2
2022-02-19 16:00:00,71.4,69.85,65.65,63.4,58.6,52.5,48.0,45.2,43.8,42.55,41.75,41.1
2022-02-19 17:00:00,72.35,70.6,66.05000000000001,63.8,59.1,53.15,48.2,45.2,43.7,42.4,41.7,41.15
2022-02-19 18:00:00,73.15,71.55,67.7,65.6,61.35,55.7,50.15,46.95,45.35,43.9,43.15,42.599999999999994
2022-02-19 19:00:00,74.55,72.9,69.6,67.6,63.45,57.349999999999994,51.6,48.400000000000006,46.85,45.4,44.6,44.099999999999994
2022-02-19 20:00:00,74.85,73.25,69.75,67.75,63.45,56.7,51.400000000000006,48.2,46.8,45.4,44.7,44.2
2022-02-19 21:00:00,74.35,72.9,69.05,66.65,61.650000000000006,54.650000000000006,49.95,47.05,45.7,44.45,43.85,43.2
2022-02-19 22:00:00,74.1,72.69999999999999,68.35,65.6,59.400000000000006,52.3,47.849999999999994,45.05,43.7,42.6,42.05,41.55
2022-02-19 23:00:00,73.15,71.8,67.3,64.5,57.95,51.15,46.349999999999994,43.349999999999994,42.0,41.0,40.5,40.2
2022-02-20 00:00:00,73.55,71.75,66.65,63.650000000000006,57.0,49.9,44.599999999999994,41.25,39.85,38.849999999999994,38.349999999999994,38.0
2022-02-20 01:00:00,72.6,70.5,65.0,61.6,54.849999999999994,47.95,42.55,39.2,37.85,36.75,36.25,35.9
2022-02-20 02:00:00,70.30000000000001,68.3,62.8,58.95,52.099999999999994,45.55,40.0,37.2,36.2,35.45,35.150000000000006,34.9
2022-02-20 03:00:00,71.2,68.9,62.349999999999994,57.7,50.05,43.05,37.849999999999994,35.5,34.8,34.4,34.2,34.05
2022-02-20 04:00:00,70.65,68.30000000000001,60.75,55.7,47.55,40.3,36.3,34.75,34.3,34.05,33.849999999999994,33.75
2022-02-20 05:00:00,68.94999999999999,66.9,59.55,54.4,46.5,39.7,36.400000000000006,35.150000000000006,34.7,34.400000000000006,34.25,34.099999999999994
2022-02-20 06:00:00,69.35,67.15,59.95,54.65,47.0,40.75,37.7,36.35,35.8,35.400000000000006,35.25,35.05
2022-02-20 07:00:00,69.0,67.15,59.95,54.2,46.55,41.0,38.65,37.5,37.05,36.6,36.349999999999994,36.150000000000006
2022-02-20 08:00:00,68.65,67.15,60.349999999999994,54.2,46.2,41.599999999999994,39.5,38.4,37.95,37.55,37.3,37.1
2022-02-20 09:00:00,69.5,67.9,62.25,57.2,48.85,43.849999999999994,41.25,39.9,39.349999999999994,38.9,38.599999999999994,38.3
2022-02-20 10:00:00,70.35,68.95,64.6,61.1,52.6,46.3,43.15,41.55,41.0,40.4,40.05,39.75
2022-02-20 11:00:00,70.85,69.35,64.95,62.1,54.650000000000006,48.25,44.599999999999994,42.7,41.900000000000006,41.1,40.7,40.4
2022-02-20 12:00:00,71.94999999999999,70.4,66.15,63.5,57.150000000000006,50.55,46.55,44.2,43.1,42.150000000000006,41.6,41.15
2022-02-20 13:00:00,72.94999999999999,71.69999999999999,68.30000000000001,65.80000000000001,59.75,52.349999999999994,48.0,45.3,44.15,43.2,42.5,42.0
2022-02-20 14:00:00,73.6,72.19999999999999,68.9,66.55000000000001,60.9,53.15,48.349999999999994,45.4,44.25,43.25,42.6,42.15
2022-02-20 15:00:00,73.9,72.6,69.25,67.0,61.5,53.7,48.849999999999994,45.75,44.6,43.650000000000006,43.05,42.65
2022-02-20 16:00:00,73.6,72.3,68.7,66.55,61.35,53.849999999999994,49.05,45.8,44.5,43.55,43.0,42.65
2022-02-20 17:00:00,73.15,71.75,68.05,66.15,61.650000000000006,54.9,49.95,46.55,45.15,43.9,43.400000000000006,43.05
2022-02-20 18:00:00,73.25,71.8,68.15,66.3,62.2,55.95,50.95,47.75,46.349999999999994,45.05,44.5,44.099999999999994
2022-02-20 19:00:00,73.6,72.0,68.1,66.3,62.45,56.65,51.75,48.75,47.3,46.0,45.3,44.65
2022-02-20 20:00:00,73.55,72.0,68.25,66.4,63.0,57.8,53.0,50.05,48.6,47.2,46.349999999999994,45.25
2022-02-20 21:00:00,73.6,72.35,69.1,67.3,63.8,58.75,53.75,50.75,49.3,47.95,47.2,46.150000000000006
2022-02-20 22:00:00,74.0,72.9,69.55000000000001,67.35,62.65,57.45,53.0,50.400000000000006,49.0,47.7,47.0,46.25
2022-02-20 23:00:00,74.45,73.1,69.05000000000001,66.19999999999999,60.5,54.650000000000006,50.2,47.35,46.05,44.85,44.1,43.45
2022-02-21 00:00:00,71.65,69.85,63.75,60.099999999999994,55.5,49.0,44.85,42.25,41.25,40.3,39.7,39.2
2022-02-21 01:00:00,67.85,65.5,57.25,53.0,48.5,43.15,39.7,37.95,37.3,36.7,36.400000000000006,36.099999999999994
2022-02-21 02:00:00,66.25,63.55,54.7,51.3,46.4,42.4,39.2,37.4,36.599999999999994,36.0,35.7,35.4
2022-02-21 03:00:00,65.69999999999999,62.45,53.900000000000006,51.15,46.95,43.099999999999994,40.5,38.9,38.099999999999994,37.45,37.05,36.7
2022-02-21 04:00:00,64.35,60.85,52.7,49.75,45.6,42.3,40.099999999999994,38.7,38.05,37.45,37.15,36.85
2022-02-21 05:00:00,65.5,63.05,54.599999999999994,50.150000000000006,45.25,41.900000000000006,39.849999999999994,38.6,37.95,37.400000000000006,37.15,36.85
2022-02-21 06:00:00,70.75,68.85,61.800000000000004,57.05,49.7,44.2,41.5,40.2,39.650000000000006,39.150000000000006,38.9,38.65
2022-02-21 07:00:00,74.85,72.85,67.20000000000002,64.10000000000001,57.25,49.9,44.8,42.7,41.95,41.2,40.8,40.5
2022-02-21 08:00:00,74.54999999999998,72.8,68.05000000000001,66.0,62.05,55.85,49.8,46.6,45.400000000000006,44.35,43.8,43.400000000000006
2022-02-21 09:00:00,74.39999999999999,72.55,67.80000000000001,65.8,62.1,56.6,51.45,48.2,46.900000000000006,45.75,45.2,44.75
2022-02-21 10:00:00,75.64999999999999,74.0,68.9,66.65,62.400000000000006,56.3,50.95,48.099999999999994,46.900000000000006,45.75,45.15,44.65
2022-02-21 11:00:00,75.04999999999998,73.6,69.65,67.55000000000001,63.3,56.95,51.8,49.15,47.95,46.85,46.3,45.849999999999994
2022-02-21 12:00:00,74.6,73.15,70.0,67.95,63.55,57.05,52.55,50.0,48.75,47.7,47.2,46.849999999999994
2022-02-21 13:00:00,75.0,73.75,70.3,68.15,63.25,56.75,52.55,49.95,48.75,47.8,47.35,47.05
2022-02-21 14:00:00,75.5,74.30000000000001,70.5,68.30000000000001,63.15,56.35,51.45,48.7,47.599999999999994,46.55,46.1,45.75
2022-02-21 15:00:00,74.69999999999999,73.35,69.75,67.7,63.2,56.7,51.65,48.6,47.349999999999994,46.1,45.55,45.15
2022-02-21 16:00:00,75.25,72.75,68.44999999999999,66.2,62.099999999999994,56.3,51.849999999999994,48.7,47.3,46.1,45.5,45.05
2022-02-21 17:00:00,76.04999999999998,72.95,67.69999999999999,65.2,60.849999999999994,55.7,50.95,48.0,46.599999999999994,45.55,44.900000000000006,44.3
2022-02-21 18:00:00,74.75,72.7,67.65,65.30000000000001,60.9,55.85,50.75,47.65,46.2,44.849999999999994,44.0,43.45
2022-02-21 19:00:00,76.25,73.55,68.4,65.9,61.4,55.9,51.099999999999994,47.85,46.35,44.9,44.05,43.55
2022-02-21 20:00:00,76.35,73.44999999999999,68.0,65.30000000000001,60.5,54.9,50.25,47.1,45.650000000000006,44.35,43.55,42.900000000000006
2022-02-21 21:00:00,73.89999999999999,72.0,66.75,63.95,58.5,52.65,47.95,45.0,43.650000000000006,42.35,41.5,40.85
2022-02-21 22:00:00,73.0,71.1,65.94999999999999,63.00000000000001,57.2,51.099999999999994,46.400000000000006,43.55,42.25,41.1,40.400000000000006,39.900000000000006
2022-02-21 23:00:00,71.85,70.05,65.0,62.00000000000001,56.1,50.25,45.650000000000006,42.35,40.9,39.7,39.05,38.6
2022-02-22 00:00:00,73.3,71.15,65.0,61.45,55.05,49.05,44.3,40.900000000000006,39.4,38.1,37.4,36.9
2022-02-22 01:00:00,72.39999999999999,70.2,63.599999999999994,59.85000000000001,53.5,47.5,42.849999999999994,40.0,38.8,37.75,37.099999999999994,36.7
2022-02-22 02:00:00,70.85,68.5,61.900000000000006,58.1,51.75,46.1,41.75,39.0,37.95,37.05,36.55,36.2
2022-02-22 03:00:00,71.79999999999998,68.94999999999999,61.150000000000006,57.25000000000001,51.0,45.400000000000006,41.150000000000006,38.5,37.45,36.6,36.2,35.8
2022-02-22 04:00:00,70.19999999999999,67.0,58.6,54.75000000000001,48.8,43.8,40.45,38.45,37.5,36.6,36.150000000000006,35.8
2022-02-22 05:00:00,68.44999999999999,65.55000000000001,57.55,53.150000000000006,46.85,42.55,40.25,38.8,38.1,37.25,36.85,36.55
2022-02-22 06:00:00,69.64999999999999,67.6,61.400000000000006,57.05000000000001,49.45,44.2,42.1,40.95,40.45,39.95,39.650000000000006,39.4
2022-02-22 07:00:00,73.29999999999998,71.25,66.4,63.20000000000001,56.2,49.349999999999994,45.5,43.65,42.9,42.3,41.95,41.7
2022-02-22 08:00:00,74.64999999999999,72.55,67.95000000000002,65.80000000000001,61.45,55.3,50.05,47.2,46.2,45.3,44.8,44.3
2022-02-22 09:00:00,74.54999999999998,72.35,67.65,65.65,61.7,55.85,50.55,47.8,46.85,46.0,45.55,45.05
2022-02-22 10:00:00,76.35,73.69999999999999,68.05000000000001,65.9,61.5,55.95,50.45,47.35,46.150000000000006,45.2,44.75,44.25
2022-02-22 11:00:00,76.04999999999998,73.8,68.5,66.20000000000002,61.849999999999994,56.4,51.2,47.7,46.35,45.2,44.5,43.900000000000006
2022-02-22 12:00:00,74.44999999999999,72.85,68.65,66.30000000000001,61.55,54.9,50.2,47.2,45.95,44.85,44.1,43.55
2022-02-22 13:00:00,73.94999999999999,72.6,68.75,66.55000000000001,62.05,56.099999999999994,51.5,48.7,47.4,46.2,45.45,44.75
2022-02-22 14:00:00,74.25,72.55,68.25,66.00000000000001,61.599999999999994,56.0,51.3,48.599999999999994,47.4,46.25,45.55,44.95
2022-02-22 15:00:00,75.69999999999999,73.25,68.10000000000001,65.80000000000001,61.45,56.0,51.4,48.4,47.0,45.8,45.05,44.599999999999994
2022-02-22 16:00:00,75.9,73.45,67.70000000000002,65.15000000000002,61.05,56.15,51.9,48.9,47.5,46.349999999999994,45.55,45.0
2022-02-22 17:00:00,74.75,73.0,67.45000000000002,64.75000000000001,60.35,55.05,50.85,48.25,47.099999999999994,46.0,45.25,44.6
2022-02-22 18:00:00,74.19999999999999,72.8,68.0,65.55000000000001,61.25,55.7,51.150000000000006,48.3,47.099999999999994,45.75,44.9,44.25
2022-02-22 19:00:00,74.44999999999999,73.1,69.10000000000001,66.85000000000002,62.45,56.65,51.75,48.65,47.3,45.8,44.9,44.349999999999994
2022-02-22 20:00:00,74.04999999999998,72.7,69.05000000000001,66.70000000000002,61.45,55.2,50.599999999999994,47.599999999999994,46.25,44.95,44.2,43.7
2022-02-22 21:00:00,73.5,71.9,67.75,65.05000000000001,59.4,53.5,49.3,46.5,45.05,43.900000000000006,43.2,42.55
2022-02-22 22:00:00,73.5,71.8,66.85000000000001,63.850000000000016,58.25,52.85,48.8,46.1,44.55,43.25,42.5,41.8
2022-02-22 23:00:00,73.19999999999999,71.25,66.0,62.90000000000001,57.35,51.95,47.9,44.7,43.150000000000006,41.849999999999994,41.150000000000006,40.6
2022-02-23 00:00:00,72.4,70.0,64.80000000000001,61.80000000000001,56.7,51.3,46.75,43.15,41.5,40.05,39.35,38.8
2022-02-23 01:00:00,73.44999999999999,70.6,64.05000000000001,60.70000000000002,55.45,49.849999999999994,44.9,41.55,40.05,38.65,38.05,37.55
2022-02-23 02:00:00,71.35,68.6,61.2,57.35000000000001,51.75,46.0,41.65,39.05,38.0,37.1,36.7,36.35
2022-02-23 03:00:00,68.25,66.05,59.150000000000006,55.55000000000001,50.25,44.8,41.0,38.65,37.75,36.95,36.5,36.150000000000006
2022-02-23 04:00:00,68.14999999999999,65.94999999999999,59.25000000000001,55.80000000000001,50.8,45.65,41.65,39.25,38.3,37.45,36.95,36.6
2022-02-23 05:00:00,68.39999999999999,66.15,59.80000000000001,56.35000000000001,50.7,45.3,41.349999999999994,39.400000000000006,38.7,38.0,37.65,37.35
2022-02-23 06:00:00,73.85,71.95,65.9,62.45,56.7,50.099999999999994,45.349999999999994,41.85,40.7,39.849999999999994,39.45,39.1
2022-02-23 07:00:00,77.35,75.35,70.0,67.05000000000001,62.349999999999994,55.95,50.25,46.05,44.55,43.45,42.849999999999994,42.25
2022-02-23 08:00:00,74.69999999999999,72.7,68.4,66.35000000000001,62.5,57.15,51.7,48.55,47.150000000000006,45.95,45.2,44.6
2022-02-23 09:00:00,74.04999999999998,72.25,67.8,65.75,61.85,56.0,50.8,47.5,46.150000000000006,45.05,44.400000000000006,44.0
2022-02-23 10:00:00,74.69999999999999,72.9,68.15,65.9,61.4,55.2,49.95,46.55,45.25,44.150000000000006,43.650000000000006,43.2
2022-02-23 11:00:00,76.55,73.9,68.35,66.0,61.45,55.85,50.75,47.400000000000006,45.9,44.400000000000006,43.75,43.1
2022-02-23 12:00:00,76.0,73.6,68.15,65.85000000000001,61.650000000000006,56.45,51.6,48.35,46.8,45.150000000000006,44.25,43.55
2022-02-23 13:00:00,74.04999999999998,72.35,67.55,65.20000000000002,61.0,55.9,51.6,48.7,47.3,45.95,45.05,44.4
2022-02-23 14:00:00,74.1,72.19999999999999,66.9,64.45000000000002,60.0,54.849999999999994,50.7,47.849999999999994,46.4,44.95,44.15,43.25
2022-02-23 15:00:00,74.25,72.25,66.6,64.05000000000001,59.35,53.8,49.7,46.849999999999994,45.4,44.0,43.25,42.400000000000006
2022-02-23 16:00:00,74.0,71.80000000000001,66.5,63.9,59.05,53.5,49.5,46.7,45.3,44.0,43.25,42.55
2022-02-23 17:00:00,72.9,71.2,66.44999999999999,64.0,59.25,53.650000000000006,49.45,46.75,45.35,43.95,43.2,42.35
2022-02-23 18:00:00,73.55,72.1,67.19999999999999,64.69999999999999,60.25,54.7,50.3,47.349999999999994,46.0,44.65,43.95,43.150000000000006
2022-02-23 19:00:00,73.69999999999999,72.30000000000001,67.35,64.75,60.3,55.05,50.7,47.45,46.0,44.45,43.65,43.05
2022-02-23 20:00:00,74.1,72.65,67.5,64.6,59.85,54.25,49.7,46.5,45.0,43.45,42.55,42.0
2022-02-23 21:00:00,74.35,72.7,67.4,64.4,59.45,53.25,48.45,45.25,43.7,42.3,41.45,40.8
2022-02-23 22:00:00,74.1,72.0,66.45,63.65,58.5,52.349999999999994,48.0,44.900000000000006,43.35,41.95,41.099999999999994,40.35
2022-02-23 23:00:00,73.64999999999999,71.3,65.4,62.55,57.45,52.0,47.9,44.650000000000006,43.0,41.45,40.45,39.650000000000006
2022-02-24 00:00:00,74.5,72.35,66.25,63.349999999999994,58.2,52.55,47.7,44.05,42.099999999999994,40.400000000000006,39.4,38.7
2022-02-24 01:00:00,73.94999999999999,71.65,65.9,63.05,57.849999999999994,52.25,47.15,43.35,41.3,39.45,38.5,37.85
2022-02-24 02:00:00,70.35,68.15,62.5,59.5,54.5,49.65,45.099999999999994,41.55,39.75,38.150000000000006,37.3,36.7
2022-02-24 03:00:00,68.64999999999999,66.75,60.8,57.45,52.35,47.349999999999994,43.0,39.9,38.5,37.400000000000006,36.75,36.3
2022-02-24 04:00:00,68.19999999999999,66.15,59.95,56.45,51.25,46.3,42.3,39.65,38.400000000000006,37.35,36.75,36.35
2022-02-24 05:00:00,70.0,67.7,61.099999999999994,57.3,51.5,46.3,42.0,39.45,38.35,37.5,37.05,36.7
2022-02-24 06:00:00,72.3,70.35,64.5,61.05,53.55,46.75,42.150000000000006,39.8,39.05,38.45,38.150000000000006,37.849999999999994
2022-02-24 07:00:00,73.5,71.9,66.80000000000001,64.2,57.0,48.8,44.25,41.900000000000006,41.15,40.45,40.150000000000006,39.849999999999994
2022-02-24 08:00:00,73.19999999999999,71.44999999999999,66.95,64.85,60.3,53.75,48.95,45.900000000000006,44.75,43.75,43.3,42.9
2022-02-24 09:00:00,73.29999999999998,71.5,67.45,65.4,62.0,56.65,51.35,47.95,46.5,45.25,44.5,43.849999999999994
2022-02-24 10:00:00,74.35,72.6,67.95,65.65,61.849999999999994,55.95,50.45,47.2,45.8,44.35,43.5,42.9
2022-02-24 11:00:00,75.35,73.3,68.1,65.94999999999999,61.65,55.85,50.599999999999994,47.45,46.05,44.6,43.849999999999994,43.45
2022-02-24 12:00:00,74.85,72.8,67.9,65.6,61.1,55.3,50.599999999999994,47.75,46.45,45.3,44.599999999999994,44.05
2022-02-24 13:00:00,73.3,71.65,66.9,64.55,60.05,54.45,50.3,47.75,46.650000000000006,45.7,45.099999999999994,44.6
2022-02-24 14:00:00,74.94999999999999,73.3,68.65,65.95,61.25,55.65,51.0,48.3,47.1,46.15,45.599999999999994,45.2
2022-02-24 15:00:00,75.79999999999998,74.25,70.4,67.95,63.900000000000006,58.5,53.1,50.05,48.55,47.3,46.599999999999994,46.15
2022-02-24 16:00:00,75.94999999999999,73.75,69.4,67.4,63.650000000000006,58.0,52.8,49.8,48.3,46.85,46.099999999999994,45.65
2022-02-24 17:00:00,74.69999999999999,72.6,67.94999999999999,65.69999999999999,61.599999999999994,55.7,51.150000000000006,48.4,47.15,45.900000000000006,45.2,44.7
2022-02-24 18:00:00,74.5,72.75,68.25,65.85,61.64999999999999,56.05,51.650000000000006,48.85,47.45,46.0,45.2,44.7
2022-02-24 19:00:00,75.6,73.8,69.25,66.85,62.8,57.45,52.95,49.75,47.95,46.25,45.099999999999994,44.25
2022-02-24 20:00:00,74.54999999999998,73.05,68.5,66.0,61.39999999999999,56.05,51.75,48.599999999999994,46.95,45.6,44.55,43.650000000000006
2022-02-24 21:00:00,74.19999999999999,72.4,67.35,64.5,59.24999999999999,53.7,49.55,46.75,45.45,44.3,43.599999999999994,43.05
2022-02-24 22:00:00,73.5,71.6,66.5,63.8,58.599999999999994,52.85,48.7,45.8,44.4,43.25,42.599999999999994,42.099999999999994
2022-02-24 23:00:00,73.25,71.3,66.35,63.9,58.69999999999999,52.95,48.65,45.5,43.9,42.349999999999994,41.55,40.9
2022-02-25 00:00:00,78.94999999999999,76.65,69.15,65.94999999999999,60.54999999999999,54.8,50.05,46.15,43.95,41.849999999999994,40.849999999999994,40.15
2022-02-25 01:00:00,78.25,75.9,67.94999999999999,64.3,58.849999999999994,53.45,48.599999999999994,44.55,42.25,40.3,39.45,38.95
2022-02-25 02:00:00,71.0,69.1,63.4,60.0,54.64999999999999,49.55,44.95,41.5,39.9,38.45,37.8,37.400000000000006
2022-02-25 03:00:00,70.04999999999998,67.9,61.95,58.55,53.349999999999994,48.25,43.9,40.900000000000006,39.65,38.45,37.8,37.3
2022-02-25 04:00:00,70.39999999999999,68.05000000000001,61.7,58.55,53.74999999999999,49.0,45.099999999999994,42.400000000000006,41.2,40.05,39.4,38.849999999999994
2022-02-25 05:00:00,70.25,68.2,61.8,58.25,53.099999999999994,48.3,44.8,42.45,41.45,40.599999999999994,40.099999999999994,39.75
2022-02-25 06:00:00,72.6,70.15,64.0,60.25,53.94999999999999,47.85,44.05,42.2,41.4,40.8,40.45,40.25
2022-02-25 07:00:00,75.14999999999999,72.65,67.30000000000001,64.25,58.14999999999999,51.2,46.349999999999994,44.1,43.15,42.349999999999994,41.9,41.599999999999994
2022-02-25 08:00:00,74.75,72.7,68.30000000000001,66.0,61.69999999999999,55.65,50.349999999999994,47.35,46.0,44.849999999999994,44.3,43.9
2022-02-25 09:00:00,74.75,72.85,68.45,66.25,62.14999999999999,56.25,51.3,48.400000000000006,47.05,45.75,45.15,44.7
2022-02-25 10:00:00,74.29999999999998,72.69999999999999,68.25,65.95,61.54999999999999,55.25,50.150000000000006,47.2,46.05,44.85,44.25,43.85
2022-02-25 11:00:00,73.85,72.25,67.85,65.7,61.599999999999994,55.25,50.1,46.849999999999994,45.6,44.5,43.95,43.55
2022-02-25 12:00:00,73.44999999999999,71.9,67.6,65.25,61.14999999999999,55.6,51.55,48.0,46.35,45.0,44.15,43.599999999999994
2022-02-25 13:00:00,73.44999999999999,72.0,67.9,65.45,61.05,55.55,51.6,48.2,46.5,44.95,43.75,43.099999999999994
2022-02-25 14:00:00,74.55,73.05,68.4,66.15,61.849999999999994,55.8,50.95,47.599999999999994,46.05,44.55,43.55,42.95
2022-02-25 15:00:00,74.4,73.0,68.6,66.7,62.89999999999999,57.35,52.05,48.4,46.7,45.2,44.45,43.9
