,laf005_per_hour,laf01_per_hour,laf05_per_hour,laf10_per_hour,laf25_per_hour,laf50_per_hour,laf75_per_hour,laf90_per_hour,laf95_per_hour,laf98_per_hour,laf99_per_hour,laf995_per_hour
2022-05-01 11:00:00,68.85,67.55000000000004,62.39999999999998,59.900000000000006,56.2,51.850000000000016,47.85,46.150000000000006,45.5,44.95,44.650000000000006,44.349999999999994
2022-05-01 12:00:00,69.24999999999999,67.55000000000004,62.049999999999976,59.650000000000006,56.15,51.70000000000002,47.85,46.150000000000006,45.5,44.9,44.6,44.349999999999994
2022-05-01 13:00:00,69.64999999999998,68.00000000000003,62.299999999999976,59.7,55.9,51.55000000000001,48.400000000000006,46.55,45.85,45.15,44.8,44.55
2022-05-01 14:00:00,69.29999999999998,67.70000000000005,62.49999999999998,59.85000000000001,56.0,52.05000000000001,48.85,46.85,46.1,45.349999999999994,45.0,44.7
2022-05-01 15:00:00,69.14999999999998,67.50000000000003,62.34999999999998,59.650000000000006,55.650000000000006,51.85000000000001,48.7,46.85,46.1,45.4,45.05,44.75
2022-05-01 16:00:00,69.39999999999998,67.90000000000003,62.699999999999974,59.900000000000006,55.85,51.70000000000002,48.75,47.05,46.3,45.65,45.25,44.849999999999994
2022-05-01 17:00:00,70.89999999999998,69.15000000000003,63.949999999999974,60.95,56.85,52.70000000000002,49.35,47.5,46.7,45.95,45.55,45.15
2022-05-01 18:00:00,71.29999999999998,69.65000000000003,64.74999999999997,61.75000000000001,57.5,53.250000000000014,49.5,47.349999999999994,46.4,45.6,45.25,44.9
2022-05-01 19:00:00,70.89999999999998,69.60000000000004,65.14999999999998,62.400000000000006,58.15,53.40000000000002,49.35,47.0,46.0,45.25,44.9,44.55
2022-05-01 20:00:00,71.39999999999998,70.05000000000004,65.39999999999998,62.60000000000001,58.8,54.40000000000002,50.1,47.45,46.35,45.4,44.9,44.55
2022-05-01 21:00:00,70.64999999999998,69.25000000000003,64.69999999999997,62.150000000000006,58.5,54.40000000000002,50.1,47.35,46.2,45.25,44.7,44.3
2022-05-01 22:00:00,69.54999999999998,68.15000000000003,63.64999999999998,61.35000000000001,57.4,52.850000000000016,48.75,46.4,45.5,44.75,44.3,44.0
2022-05-01 23:00:00,68.54999999999998,66.50000000000003,61.49999999999997,58.85000000000001,54.3,49.750000000000014,46.8,45.3,44.75,44.15,43.8,43.599999999999994
2022-05-02 00:00:00,67.14999999999998,65.00000000000003,59.49999999999997,56.35000000000001,51.35,47.40000000000001,45.55,44.65,44.25,43.8,43.5,43.3
2022-05-02 01:00:00,66.1,64.25000000000003,57.79999999999997,54.25000000000001,49.75,46.60000000000001,45.2,44.4,44.0,43.6,43.3,43.1
2022-05-02 02:00:00,64.74999999999999,62.400000000000034,55.54999999999997,52.25000000000001,48.3,45.95000000000002,44.85,44.099999999999994,43.75,43.35,43.05,42.85
2022-05-02 03:00:00,63.84999999999998,61.80000000000004,56.099999999999966,53.50000000000001,49.7,46.95000000000002,45.25,44.3,43.85,43.400000000000006,43.15,42.900000000000006
2022-05-02 04:00:00,63.999999999999986,62.20000000000003,57.099999999999966,54.60000000000001,50.55,47.45000000000002,45.5,44.5,44.0,43.55,43.349999999999994,43.1
2022-05-02 05:00:00,65.74999999999999,63.900000000000034,57.699999999999974,54.80000000000001,50.3,46.80000000000001,45.2,44.3,43.9,43.5,43.3,43.1
2022-05-02 06:00:00,67.34999999999998,66.05000000000004,60.54999999999997,57.650000000000006,51.95,47.20000000000002,45.599999999999994,44.75,44.349999999999994,43.95,43.7,43.5
2022-05-02 07:00:00,70.74999999999999,69.00000000000003,64.09999999999997,61.00000000000001,55.55,50.250000000000014,47.3,46.1,45.55,45.099999999999994,44.8,44.55
2022-05-02 08:00:00,74.94999999999999,72.15000000000003,66.44999999999996,63.25000000000001,59.05,54.65000000000002,50.7,48.4,47.5,46.8,46.4,46.05
2022-05-02 09:00:00,74.1,71.80000000000004,66.24999999999997,63.35000000000001,59.3,55.70000000000002,52.150000000000006,49.5,48.400000000000006,47.45,46.95,46.599999999999994
2022-05-02 10:00:00,72.64999999999998,70.75000000000003,65.34999999999997,62.60000000000001,58.75,55.000000000000014,51.45,49.150000000000006,48.2,47.35,46.85,46.55
2022-05-02 11:00:00,71.39999999999998,69.65000000000003,64.69999999999997,62.150000000000006,58.45,54.85000000000001,51.4,48.900000000000006,47.8,46.900000000000006,46.400000000000006,46.05
2022-05-02 12:00:00,70.49999999999999,68.95000000000005,64.24999999999997,61.7,58.15,55.05000000000001,52.1,49.6,48.349999999999994,47.25,46.75,46.349999999999994
2022-05-02 13:00:00,71.6,69.55000000000004,64.59999999999997,61.95,58.4,55.30000000000001,52.25,50.1,49.15,48.349999999999994,47.9,47.599999999999994
2022-05-02 14:00:00,73.29999999999998,70.95000000000005,66.04999999999997,63.400000000000006,59.25,55.35000000000001,51.75,49.6,48.75,48.099999999999994,47.7,47.4
2022-05-02 15:00:00,73.69999999999999,70.75000000000003,65.44999999999997,62.900000000000006,59.0,55.35000000000001,52.05,49.7,48.55,47.65,47.2,46.8
2022-05-02 16:00:00,72.39999999999998,69.70000000000003,64.44999999999997,61.849999999999994,58.45,55.250000000000014,52.05,49.7,48.55,47.65,47.2,46.85
2022-05-02 17:00:00,71.09999999999998,69.40000000000003,64.64999999999998,62.05,58.400000000000006,54.90000000000002,51.7,49.5,48.55,47.65,47.15,46.75
2022-05-02 18:00:00,70.89999999999998,69.60000000000004,64.74999999999997,62.25,58.55,54.850000000000016,51.75,49.55,48.5,47.5,46.95,46.5
2022-05-02 19:00:00,70.94999999999999,69.95000000000005,65.24999999999997,62.55,58.65,54.90000000000001,51.75,49.650000000000006,48.65,47.7,47.2,46.8
2022-05-02 20:00:00,71.44999999999999,70.25000000000003,65.84999999999997,62.95,58.849999999999994,55.000000000000014,51.6,49.5,48.65,47.75,47.25,46.85
2022-05-02 21:00:00,72.04999999999998,70.50000000000003,65.99999999999997,63.25,59.0,54.90000000000002,51.2,48.95,48.1,47.25,46.8,46.45
2022-05-02 22:00:00,70.85,69.45000000000005,64.49999999999997,61.8,57.55,53.55000000000001,50.099999999999994,48.05,47.2,46.45,46.0,45.7
2022-05-02 23:00:00,70.24999999999999,68.80000000000004,63.24999999999997,60.25,55.849999999999994,52.05000000000001,48.7,46.95,46.150000000000006,45.45,45.0,44.7
2022-05-03 00:00:00,68.94999999999999,67.40000000000003,61.49999999999997,58.349999999999994,53.849999999999994,50.15000000000002,47.25,45.8,45.150000000000006,44.55,44.25,43.95
2022-05-03 01:00:00,65.99999999999999,64.40000000000003,58.74999999999997,55.7,51.15,47.65000000000002,45.75,44.75,44.3,43.85,43.6,43.35
2022-05-03 02:00:00,64.14999999999998,62.150000000000034,56.29999999999997,53.3,49.05,46.350000000000016,45.1,44.349999999999994,43.95,43.55,43.3,43.1
2022-05-03 03:00:00,62.79999999999998,60.20000000000004,53.99999999999997,51.15,47.55,45.750000000000014,44.8,44.099999999999994,43.75,43.35,43.15,42.95
2022-05-03 04:00:00,61.499999999999986,58.80000000000004,52.24999999999997,49.5,46.599999999999994,45.250000000000014,44.4,43.7,43.4,43.0,42.8,42.6
2022-05-03 05:00:00,64.54999999999998,61.750000000000036,54.54999999999997,51.7,48.0,45.350000000000016,44.45,43.8,43.45,43.05,42.85,42.65
2022-05-03 06:00:00,70.1,67.35000000000004,60.49999999999997,57.6,51.95,47.20000000000002,45.6,44.7,44.25,43.8,43.55,43.349999999999994
2022-05-03 07:00:00,73.14999999999999,70.55000000000004,64.19999999999997,61.1,55.55,50.10000000000001,47.25,45.9,45.4,44.95,44.650000000000006,44.45
2022-05-03 08:00:00,73.54999999999998,71.35000000000005,65.54999999999997,62.35,58.099999999999994,53.60000000000001,50.4,48.349999999999994,47.55,46.8,46.35,45.95
2022-05-03 09:00:00,72.75,70.55000000000004,65.64999999999998,62.85,59.15,55.500000000000014,52.3,49.9,48.85,47.900000000000006,47.35,46.9
2022-05-03 10:00:00,73.6,70.90000000000005,65.89999999999998,63.2,59.45,55.65000000000002,52.05,49.65,48.55,47.75,47.3,47.0
2022-05-03 11:00:00,77.79999999999998,74.05000000000004,66.6,63.400000000000006,59.5,55.750000000000014,52.55,50.2,48.8,47.8,47.3,46.95
2022-05-03 12:00:00,78.25,73.70000000000005,65.99999999999997,62.900000000000006,59.05,55.250000000000014,52.25,50.05,48.75,47.65,47.1,46.75
2022-05-03 13:00:00,74.69999999999999,71.60000000000005,66.29999999999998,63.7,59.95,56.250000000000014,52.8,50.5,49.5,48.5,47.95,47.6
2022-05-03 14:00:00,72.69999999999999,70.90000000000003,66.19999999999997,63.6,59.8,56.20000000000002,52.9,50.65,49.7,48.8,48.3,48.0
2022-05-03 15:00:00,71.19999999999999,69.70000000000005,64.49999999999997,61.8,58.25,54.80000000000001,51.95,49.849999999999994,49.0,48.25,47.85,47.6
2022-05-03 16:00:00,71.64999999999999,69.70000000000005,64.04999999999997,61.400000000000006,58.05,54.80000000000001,52.099999999999994,50.099999999999994,49.25,48.5,48.1,47.75
2022-05-03 17:00:00,71.79999999999998,69.8,64.54999999999997,62.0,58.599999999999994,55.15000000000001,52.45,50.4,49.55,48.8,48.35,48.05
2022-05-03 18:00:00,71.69999999999999,70.20000000000005,65.34999999999997,62.7,59.0,55.35000000000001,52.55,50.45,49.6,48.85,48.4,48.099999999999994
2022-05-03 19:00:00,71.79999999999998,70.45000000000005,65.84999999999997,63.05,59.3,55.80000000000001,52.85,50.65,49.75,48.900000000000006,48.5,48.099999999999994
2022-05-03 20:00:00,71.54999999999998,70.20000000000005,65.34999999999997,62.5,58.8,55.500000000000014,52.75,50.599999999999994,49.7,48.8,48.400000000000006,48.0
2022-05-03 21:00:00,71.39999999999999,69.80000000000004,64.69999999999997,61.85,57.75,54.15000000000001,51.3,49.4,48.599999999999994,47.85,47.5,47.2
2022-05-03 22:00:00,70.89999999999999,69.00000000000004,64.09999999999997,61.5,57.55,53.70000000000002,50.65,48.85,48.05,47.3,46.9,46.6
2022-05-03 23:00:00,70.6,68.65000000000003,63.14999999999998,60.55,56.7,53.000000000000014,50.2,48.45,47.599999999999994,46.8,46.4,46.0
2022-05-04 00:00:00,70.69999999999999,68.30000000000004,61.949999999999974,59.2,55.0,51.05000000000001,48.3,46.75,46.05,45.45,45.15,44.8
2022-05-04 01:00:00,69.69999999999999,66.55000000000004,60.24999999999997,57.150000000000006,52.7,48.750000000000014,46.5,45.349999999999994,44.8,44.35,44.05,43.8
2022-05-04 02:00:00,68.69999999999999,65.40000000000003,59.09999999999997,55.95,51.650000000000006,48.20000000000002,46.2,45.099999999999994,44.55,44.1,43.8,43.6
