,laf005_per_hour,laf01_per_hour,laf05_per_hour,laf10_per_hour,laf25_per_hour,laf50_per_hour,laf75_per_hour,laf90_per_hour,laf95_per_hour,laf98_per_hour,laf99_per_hour,laf995_per_hour
2022-02-20 21:00:00,72.35,71.05,67.69999999999999,66.05000000000001,63.099999999999994,59.15,54.45,50.55,48.650000000000006,46.85,45.599999999999994,44.65
2022-02-20 22:00:00,72.2,71.0,68.04999999999998,66.25,62.74999999999999,57.8,53.0,49.400000000000006,47.6,46.0,45.0,44.15
2022-02-20 23:00:00,72.35,71.15,67.44999999999999,64.8,60.05,53.95,49.05,45.6,44.150000000000006,43.05,42.400000000000006,41.9
2022-02-21 00:00:00,70.45,68.85,62.849999999999994,59.15,53.349999999999994,47.7,43.2,40.35,39.35,38.55,38.05,37.7
2022-02-21 01:00:00,67.05000000000001,64.6,56.89999999999999,52.9,46.55,41.6,38.25,36.55,35.95,35.4,35.05,34.8
2022-02-21 02:00:00,64.6,62.05,54.14999999999999,50.55,44.64999999999999,40.55,37.8,36.25,35.7,35.1,34.650000000000006,34.35
2022-02-21 03:00:00,63.55,60.3,52.44999999999999,48.95,44.04999999999999,40.650000000000006,38.35,36.95,36.3,35.6,35.150000000000006,34.8
2022-02-21 04:00:00,62.55,59.45,51.099999999999994,47.1,42.49999999999999,39.400000000000006,37.5,36.349999999999994,35.8,35.3,35.0,34.75
2022-02-21 05:00:00,64.0,62.05,53.49999999999999,48.95,43.14999999999999,39.5,37.45,36.25,35.8,35.35,35.099999999999994,34.900000000000006
2022-02-21 06:00:00,69.9,67.6,60.249999999999986,56.3,49.49999999999999,43.599999999999994,39.7,37.650000000000006,37.05,36.5,36.3,36.1
2022-02-21 07:00:00,74.05,71.9,65.59999999999998,62.449999999999996,57.05,50.95,44.75,41.2,40.05,39.0,38.55,38.25
2022-02-21 08:00:00,74.35,72.35,66.89999999999998,64.19999999999999,60.55,56.35,51.1,47.3,45.45,43.85,43.099999999999994,42.65
2022-02-21 09:00:00,74.65,72.4,66.99999999999999,64.44999999999999,60.74999999999999,56.7,52.7,49.05,47.15,45.650000000000006,44.9,44.4
2022-02-21 10:00:00,75.25,73.35,68.24999999999999,65.69999999999999,61.8,56.8,51.95,48.25,46.65,45.35,44.65,44.15
2022-02-21 11:00:00,74.45,73.05000000000001,68.69999999999999,66.5,62.74999999999999,57.849999999999994,52.900000000000006,49.55,48.05,46.55,45.75,45.099999999999994
2022-02-21 12:00:00,74.05,72.55000000000001,68.39999999999998,66.5,62.8,58.15,53.35,49.9,48.5,47.05,46.25,45.599999999999994
2022-02-21 13:00:00,74.35,72.9,68.79999999999998,66.75,62.89999999999999,57.95,53.2,50.05,48.6,47.2,46.2,45.25
2022-02-21 14:00:00,73.75,72.69999999999999,68.94999999999999,66.80000000000001,62.8,57.4,52.2,48.95,47.35,45.849999999999994,44.900000000000006,44.05
2022-02-21 15:00:00,73.85,72.4,68.19999999999999,66.30000000000001,62.49999999999999,57.45,52.35,48.8,47.0,45.45,44.650000000000006,44.15
2022-02-21 16:00:00,75.3,72.5,67.35,65.25,61.64999999999999,57.0,52.400000000000006,49.099999999999994,47.25,45.6,44.5,43.7
2022-02-21 17:00:00,75.15,71.85,66.6,64.0,60.099999999999994,55.5,51.0,48.15,46.7,45.2,44.2,43.35
2022-02-21 18:00:00,73.25,71.0,66.29999999999998,63.55,59.44999999999999,55.150000000000006,50.9,47.8,46.2,44.7,43.85,43.0
2022-02-21 19:00:00,74.85,72.1,66.89999999999998,64.1,60.14999999999999,56.0,51.9,48.5,46.650000000000006,44.95,44.05,43.2
2022-02-21 20:00:00,75.2,72.4,66.64999999999998,63.8,59.599999999999994,55.0,50.8,47.599999999999994,45.900000000000006,44.15,43.25,42.45
2022-02-21 21:00:00,72.4,70.65,65.49999999999999,62.650000000000006,57.99999999999999,52.85,48.2,44.9,43.3,41.75,40.95,40.3
2022-02-21 22:00:00,70.85,69.45,64.6,61.60000000000001,56.599999999999994,51.45,46.900000000000006,43.65,42.15,40.7,39.9,39.3
2022-02-21 23:00:00,69.94999999999999,68.5,63.69999999999999,60.70000000000001,55.44999999999999,50.45,46.25,43.05,41.5,40.0,39.15,38.5
2022-02-22 00:00:00,72.25,70.0,63.899999999999984,60.70000000000001,55.05,49.5,44.95,41.45,39.8,38.5,37.8,37.3
2022-02-22 01:00:00,71.15,68.8,62.24999999999998,58.900000000000006,53.3,47.45,42.6,39.400000000000006,37.95,36.95,36.45,36.05
2022-02-22 02:00:00,68.35,66.19999999999999,59.749999999999986,56.30000000000001,50.8,45.099999999999994,40.3,37.7,36.65,35.8,35.400000000000006,35.05
2022-02-22 03:00:00,68.3,65.94999999999999,58.749999999999986,55.10000000000001,49.55,44.15,39.7,37.15,36.15,35.3,34.900000000000006,34.55
2022-02-22 04:00:00,66.35,64.0,56.999999999999986,53.45000000000001,48.19999999999999,43.0,39.1,36.9,35.9,35.0,34.6,34.3
2022-02-22 05:00:00,66.5,64.0,56.34999999999999,52.400000000000006,46.349999999999994,41.2,38.2,36.65,36.0,35.3,35.0,34.8
2022-02-22 06:00:00,70.6,68.19999999999999,60.29999999999998,56.35000000000001,49.05,43.2,39.45,37.8,37.35,36.900000000000006,36.7,36.55
2022-02-22 07:00:00,73.75,72.0,65.14999999999998,62.05000000000001,56.099999999999994,49.8,44.45,41.3,40.2,39.35,38.95,38.7
2022-02-22 08:00:00,77.75,76.15,66.94999999999999,64.10000000000001,60.19999999999999,55.400000000000006,50.650000000000006,46.7,45.05,43.75,43.05,42.45
2022-02-22 09:00:00,77.4,75.25,66.49999999999999,63.900000000000006,60.099999999999994,55.35,50.6,47.2,45.8,44.7,44.0,43.45
2022-02-22 10:00:00,75.25,72.2,66.29999999999998,63.75000000000001,59.74999999999999,54.6,49.5,46.2,44.75,43.4,42.7,42.35
2022-02-22 11:00:00,74.85,72.45,67.44999999999999,64.75,60.74999999999999,55.75,50.8,47.2,45.35,43.599999999999994,42.650000000000006,42.05
2022-02-22 12:00:00,73.25,71.85,67.74999999999999,65.3,61.19999999999999,55.849999999999994,50.7,47.25,45.6,44.2,43.3,42.5
2022-02-22 13:00:00,73.30000000000001,71.94999999999999,67.64999999999999,65.5,61.74999999999999,57.05,52.5,49.3,47.8,46.2,45.25,44.5
2022-02-22 14:00:00,74.05000000000001,72.0,67.35,65.25,61.74999999999999,57.35,53.5,50.2,48.599999999999994,46.75,45.55,44.849999999999994
2022-02-22 15:00:00,76.45,72.95,67.64999999999998,65.3,61.79999999999999,58.0,54.0,50.15,48.2,46.35,45.0,44.05
2022-02-22 16:00:00,75.95,72.8,67.14999999999998,64.5,60.79999999999999,57.55,53.8,50.2,48.3,46.4,45.2,44.25
2022-02-22 17:00:00,73.65,71.8,66.3,63.55,59.24999999999999,55.0,51.15,48.3,46.9,45.4,44.599999999999994,43.900000000000006
2022-02-22 18:00:00,72.75,71.45,66.69999999999999,64.2,60.099999999999994,55.349999999999994,51.05,48.1,46.55,45.15,44.3,43.650000000000006
2022-02-22 19:00:00,72.94999999999999,71.7,67.74999999999999,65.55000000000001,61.89999999999999,57.099999999999994,52.650000000000006,49.45,47.95,46.55,45.7,45.05
2022-02-22 20:00:00,72.5,71.3,67.74999999999999,65.85,62.39999999999999,58.15,53.900000000000006,50.05,48.25,46.45,45.55,44.7
2022-02-22 21:00:00,72.2,70.9,67.14999999999998,65.05,61.099999999999994,56.75,52.7,48.95,47.0,45.150000000000006,44.2,43.35
2022-02-22 22:00:00,72.65,70.95,66.44999999999999,64.1,59.599999999999994,54.25,49.55,46.25,44.650000000000006,43.2,42.4,41.8
2022-02-22 23:00:00,73.05,70.75,65.44999999999999,62.9,58.24999999999999,52.75,47.849999999999994,44.4,42.75,41.150000000000006,40.349999999999994,39.8
2022-02-23 00:00:00,71.85,69.4,64.1,61.4,56.69999999999999,51.75,47.55,44.45,42.849999999999994,41.35,40.55,39.900000000000006
2022-02-23 01:00:00,70.5,68.15,62.59999999999999,59.75,55.349999999999994,51.05,47.25,43.95,42.15,40.45,39.55,38.85
2022-02-23 02:00:00,67.2,64.85,58.59999999999999,55.7,51.14999999999999,46.400000000000006,42.65,39.8,38.349999999999994,37.0,36.349999999999994,35.85
2022-02-23 03:00:00,64.4,62.15,55.999999999999986,53.25,48.599999999999994,43.6,39.9,37.6,36.65,35.85,35.4,35.05
2022-02-23 04:00:00,64.9,62.8,56.899999999999984,53.95,49.14999999999999,44.150000000000006,40.2,37.650000000000006,36.75,35.95,35.55,35.2
2022-02-23 05:00:00,67.29999999999998,65.45,60.34999999999998,57.2,51.89999999999999,45.3,39.900000000000006,37.45,36.7,36.05,35.75,35.5
2022-02-23 06:00:00,74.69999999999999,73.25,68.6,65.35,60.39999999999999,55.15,45.2,40.35,38.849999999999994,37.95,37.55,37.3
2022-02-23 07:00:00,78.85,77.6,72.94999999999999,69.75,65.29999999999998,61.95,53.150000000000006,48.4,46.75,45.6,45.0,44.5
2022-02-23 08:00:00,75.69999999999999,73.95,69.29999999999998,66.85,63.099999999999994,59.35,55.35,52.5,50.95,49.15,48.05,46.95
2022-02-23 09:00:00,73.75,71.85,66.39999999999999,64.2,60.699999999999996,56.900000000000006,52.650000000000006,49.0,47.0,45.05,43.95,42.849999999999994
2022-02-23 10:00:00,74.5,72.80000000000001,67.14999999999999,64.4,60.39999999999999,56.2,51.75,48.2,46.349999999999994,44.8,43.95,43.3
2022-02-23 11:00:00,75.04999999999998,72.6,67.14999999999999,64.44999999999999,60.6,56.75,52.849999999999994,49.8,48.099999999999994,46.599999999999994,45.7,45.099999999999994
2022-02-23 12:00:00,73.19999999999999,71.0,66.39999999999999,64.05,60.49999999999999,57.1,53.5,50.75,49.2,47.8,46.9,46.25
2022-02-23 13:00:00,72.25,70.85,66.29999999999998,63.8,60.3,56.75,53.45,51.0,49.7,48.5,47.7,47.1
2022-02-23 14:00:00,72.89999999999999,71.45,66.14999999999999,63.599999999999994,60.14999999999999,56.45,53.0,50.3,48.849999999999994,47.4,46.45,45.650000000000006
2022-02-23 15:00:00,72.89999999999999,71.30000000000001,65.75,63.2,59.55,55.75,52.1,49.2,47.65,45.95,44.95,44.05
2022-02-23 16:00:00,72.64999999999999,71.05000000000001,65.29999999999998,62.65,58.74999999999999,54.900000000000006,50.9,48.0,46.599999999999994,45.099999999999994,44.25,43.5
2022-02-23 17:00:00,72.19999999999999,70.9,65.64999999999999,62.65,58.69999999999999,54.650000000000006,50.7,47.7,46.2,44.599999999999994,43.65,42.85
2022-02-23 18:00:00,72.6,71.25,66.75,63.65,59.64999999999999,55.55,51.8,48.650000000000006,47.1,45.5,44.55,43.7
2022-02-23 19:00:00,72.19999999999999,70.6,66.14999999999999,63.599999999999994,59.74999999999999,55.55,51.6,48.2,46.45,44.900000000000006,43.95,43.15
2022-02-23 20:00:00,72.65,71.0,66.0,63.25,58.99999999999999,54.55,50.45,47.05,45.2,43.650000000000006,42.7,41.95
2022-02-23 21:00:00,72.6,70.9,66.05,63.1,58.599999999999994,54.25,49.95,46.55,44.8,43.1,42.150000000000006,41.4
2022-02-23 22:00:00,72.25,70.2,65.0,62.150000000000006,57.69999999999999,53.3,49.2,46.0,44.3,42.55,41.650000000000006,40.95
2022-02-23 23:00:00,71.64999999999999,69.75,63.89999999999999,61.1,56.599999999999994,52.3,48.45,45.400000000000006,43.85,42.35,41.6,40.95
2022-02-24 00:00:00,72.25,70.5,64.85,62.0,57.39999999999999,52.75,48.3,44.900000000000006,43.2,41.7,40.95,40.25
2022-02-24 01:00:00,73.69999999999999,71.65,66.19999999999999,63.2,58.449999999999996,53.45,48.8,45.25,43.25,41.35,40.349999999999994,39.400000000000006
2022-02-24 02:00:00,70.14999999999999,67.9,62.55,59.65,55.3,50.75,46.5,43.0,41.05,39.25,38.3,37.45
2022-02-24 03:00:00,66.14999999999999,64.2,58.949999999999996,56.3,52.349999999999994,47.85,43.2,39.5,37.8,36.55,35.95,35.45
2022-02-24 04:00:00,65.89999999999999,63.95,58.449999999999996,55.6,51.19999999999999,46.5,41.95,38.599999999999994,37.2,36.150000000000006,35.7,35.3
2022-02-24 05:00:00,68.75,66.35,59.849999999999994,56.2,50.49999999999999,44.95,40.5,37.75,36.650000000000006,35.85,35.5,35.15
2022-02-24 06:00:00,70.89999999999999,68.6,62.39999999999999,58.65,52.8,46.8,41.7,38.6,37.45,36.65,36.3,36.0
2022-02-24 07:00:00,73.29999999999998,71.4,65.89999999999999,62.45,56.89999999999999,51.2,46.3,42.650000000000006,41.099999999999994,39.8,39.25,38.85
2022-02-24 08:00:00,74.5,72.5,66.89999999999999,64.1,59.69999999999999,55.0,51.15,47.95,46.25,44.75,43.95,43.25
2022-02-24 09:00:00,73.35,70.9,65.64999999999999,63.45,60.349999999999994,56.35,52.45,49.35,47.7,46.3,45.349999999999994,44.55
2022-02-24 10:00:00,74.19999999999999,72.25,66.89999999999999,64.35,60.599999999999994,56.15,51.95,48.8,47.349999999999994,46.05,45.099999999999994,44.3
2022-02-24 11:00:00,75.5,73.6,68.29999999999998,65.3,60.89999999999999,56.5,52.25,49.35,48.099999999999994,46.3,45.25,44.3
2022-02-24 12:00:00,74.79999999999998,72.4,67.29999999999998,64.6,60.39999999999999,56.35,51.900000000000006,49.05,47.55,45.349999999999994,44.05,43.150000000000006
2022-02-24 13:00:00,72.79999999999998,70.8,65.64999999999999,63.1,59.39999999999999,55.5,51.5,49.2,47.95,46.55,45.599999999999994,44.95
2022-02-24 14:00:00,74.19999999999999,72.05,67.19999999999999,64.2,60.24999999999999,55.9,51.95,49.349999999999994,48.3,47.25,46.599999999999994,46.0
2022-02-24 15:00:00,74.79999999999998,72.9,68.94999999999999,66.5,62.89999999999999,58.5,54.150000000000006,50.45,49.0,47.5,46.65,45.95
2022-02-24 16:00:00,74.64999999999999,72.85,68.35,66.25,62.849999999999994,58.45,53.7,50.1,48.4,46.8,45.849999999999994,45.2
2022-02-24 17:00:00,73.79999999999998,72.0,66.69999999999999,64.39999999999999,60.599999999999994,56.1,51.45,48.35,46.75,45.3,44.349999999999994,43.650000000000006
2022-02-24 18:00:00,73.14999999999999,71.69999999999999,66.94999999999999,64.5,60.64999999999999,56.25,52.0,48.85,47.45,46.05,45.2,44.45
2022-02-24 19:00:00,73.44999999999999,72.1,68.05,65.64999999999999,62.099999999999994,57.95,53.45,49.900000000000006,48.400000000000006,46.95,46.1,45.45
2022-02-24 20:00:00,72.25,71.05000000000001,67.25,65.0,61.349999999999994,56.95,52.6,49.150000000000006,47.5,46.05,45.2,44.5
2022-02-24 21:00:00,72.39999999999999,71.0,66.44999999999999,63.699999999999996,59.3,54.55,50.5,47.35,45.7,44.0,42.85,41.95
2022-02-24 22:00:00,72.1,70.5,65.29999999999998,62.55,58.099999999999994,53.45,49.3,46.1,44.6,42.95,41.8,40.95
2022-02-24 23:00:00,73.04999999999998,70.95,65.19999999999999,62.69999999999999,58.55,53.849999999999994,49.55,46.1,44.3,42.3,41.2,40.4
2022-02-25 00:00:00,78.94999999999999,76.65,68.69999999999999,64.89999999999999,59.89999999999999,55.0,50.4,46.35,44.05,41.5,40.15,39.3
2022-02-25 01:00:00,77.14999999999999,74.85,67.0,63.099999999999994,57.74999999999999,52.8,48.349999999999994,44.45,42.25,40.2,39.15,38.45
2022-02-25 02:00:00,70.29999999999998,67.8,61.599999999999994,58.49999999999999,53.599999999999994,48.7,44.45,41.2,39.55,38.1,37.45,36.95
2022-02-25 03:00:00,68.94999999999999,66.45,60.24999999999999,56.99999999999999,52.14999999999999,47.2,43.0,40.0,38.7,37.5,36.900000000000006,36.45
2022-02-25 04:00:00,68.69999999999999,66.45,60.599999999999994,57.74999999999999,53.49999999999999,49.0,45.05,42.05,40.6,39.3,38.55,38.0
2022-02-25 05:00:00,68.6,66.45,60.55,57.44999999999999,52.89999999999999,48.55,44.6,41.5,40.05,38.95,38.4,37.95
2022-02-25 06:00:00,70.64999999999999,68.5,62.699999999999996,59.349999999999994,53.44999999999999,47.45,42.85,39.7,38.6,37.8,37.45,37.150000000000006
2022-02-25 07:00:00,74.25,72.25,66.7,63.49999999999999,57.79999999999999,51.75,46.75,43.400000000000006,41.95,40.75,40.05,39.55
2022-02-25 08:00:00,75.64999999999999,73.95,68.0,65.1,61.19999999999999,56.8,52.349999999999994,48.8,46.8,44.75,43.75,42.8
2022-02-25 09:00:00,75.5,73.9,67.6,65.0,61.49999999999999,56.95,52.8,49.349999999999994,47.55,45.3,44.25,43.150000000000006
2022-02-25 10:00:00,74.85,73.15,68.0,65.0,60.69999999999999,55.95,51.75,48.05,46.2,44.05,43.1,42.25
2022-02-25 11:00:00,73.94999999999999,72.3,67.65,64.69999999999999,60.39999999999999,55.9,51.75,47.9,46.0,44.05,43.2,42.45
2022-02-25 12:00:00,73.0,71.44999999999999,66.1,63.599999999999994,59.74999999999999,55.349999999999994,51.0,47.55,45.849999999999994,44.25,43.4,42.5
2022-02-25 13:00:00,73.29999999999998,71.65,66.5,64.15,60.39999999999999,55.75,51.2,47.95,46.25,44.4,43.45,42.65
